Country;Year;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;Tot;Tot;Tot;Tot;Tot;Tot ;Tot;Tot;Tot;Tot ;Tot;Tot;;;;;DB;IB;CB;TRB;NYC;DB;IB;CB;TRB;NYC;TB;CB;TRB;NYC;Direct ;Indirect;Consumption;Transfers;DB;IB;CB;TRB;;
AUT;1979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,12186;0;0;0;0;0;0;0,12186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,72102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,12186;0;0;0;0;0;0;0,72102;0;0;0;0;0;0;0,12186;0,72102;0;0;0,12186;0;0;0,72102;0;0;0,12186;0,72102;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0%;0%;0%;86%;0;0;0;0;;
AUT;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,52946;0;0;0;0;0;0;0,52946;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,12511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,52946;0;0;0;0;0;0;1,12511;0;0;0;0;0;0;0,52946;1,12511;0;0;0,52946;0;0;1,12511;0;0;0,52946;1,12511;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0%;0%;0%;68%;0;0;0;0;;
AUT;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1984;0,34866;0;0;0;0;0;0;0;0;0;0;0;0;0;0,13559;0;0;0;0;0;0;0,21307;0;0;0;0;0;0;1,14283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,63921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,49149;0;0;0;0;0;0;0,63921;0;0;0;0;0;0;1,49149;0,63921;0,34866;1,14283;0;0;0;0,63921;0;0;1,49149;0,63921;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;16%;54%;0%;30%;0;0;0;0;;
AUT;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1996;0,67737;0;0,98714;0;0;0;0;0;0;0;0;0;0;0;0,26021;0;0,94584;0;0;0;0;0,33456;0;0;0;0;0;0;0,43781;0;0,09087;0;0;0;0;0,08261;0;0,0413;0;0;0;0;0;0;0;0;0;0;0;-0,20652;0;-0,34695;0;0;0;0;0;0;0;0;0;0;0;0,33042;0;0,33042;0;0;0;0;0,21478;0;-0,04956;0;0;0;0;1,03258;0;0,63194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,90866;0;0,73106;0;0;0;0;1,57778;0;0,9128;0;0;0;0;0,90866;1,57778;1,66451;0,52868;0;-0,55347;0,82606;1,66452;0;0;1,63972;2,49058;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;40%;13%;20%;40%;0;0;0;0;;
AUT;1997;0;0,98714;0;0;0;0;0;0;0;0;0;0;0;0;0;0,94584;0;0;0;0;0;0;0;0;0;0;0;0;0;0,09087;0;0;0;0;0;0;0,0413;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,34695;0;0;0;0;0;0;0;0;0;0;0;0;0;0,33042;0;0;0;0;0;0;-0,04956;0;0;0;0;0;0;0,63194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,73106;0;0;0;0;0;0;0,9128;0;0;0;0;0;0,73106;0,9128;0,98714;0,09087;0;-0,34695;0,28086;0,63194;0;0;0,73106;0,9128;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;60%;6%;17%;38%;0;0;0;0;;
AUT;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;2001;0,41517;0;0,36753;0;0;0;0;0;0;0,08508;0;0;0;0;0,10209;0;0,2246;0;0;0;0;0,13612;0;0,2212;0;0;0;0;-0,02042;0;0,03063;0;0;0;0;0,69423;0;-0,49344;0;0;0;0;0,51727;0;-0,50025;0;0;0;0;0;0;0;0;0;0;0;0,37434;0;0,11911;0;0;0;0;0,17015;0;0,20759;0;0;0;0;0,01702;0;0,01702;0;0;0;0;0,31308;0;0,46622;0;0;0;0;0;0;0;0;0;0;0;-0,64999;0;0,30287;0;0;0;0;0,91202;0;-0,01701;0;0;0;0;0,2246;0;1,11281;0;0;0;0;0,91202;0,2246;0,86778;0,01021;0,01702;0;0,90523;0,7793;0;-0,34712;0,89501;1,33741;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;39%;0%;41%;35%;0;0;0;0;;
AUT;2002;0;0,36753;0;0;0;0;0;0;0,08508;0;0;0;0;0;0;0,2246;0;0;0;0;0;0;0,2212;0;0;0;0;0;0;0,03063;0;0;0;0;0;0;-0,49344;0;0;0;0;0;0;-0,50025;0;0;0;0;0;0;0;0;0;0;0;0;0;0,11911;0;0;0;0;0;0;0,20759;0;0;0;0;0;0;0,01702;0;0;0;0;0;0;0,46622;0;0;0;0;0;0;0;0;0;0;0;0;0;0,30287;0;0;0;0;0;0;-0,01701;0;0;0;0;0;0;1,11281;0;0;0;0;0;-0,01701;1,11281;0,45261;0,03063;-0,50025;0;0,34372;0,46622;0;0,30287;-0,01701;1,11281;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;41%;3%;31%;43%;0;0;0;0;;
AUT;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
AUT;2011;0,21439;0;0,10209;0,03403;0,07486;0;0;0;0;0;0;0;0;0;0,01021;0;0,00681;0,01701;0,05104;0;0;0,18716;0;0,07827;0;0,00681;0;0;0,18886;0;0,09732;0,02722;0,01701;0;0;0,01701;0;0,01701;0,01701;0,01701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,11026;0;0,10039;0,01872;0,02144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19193;0;0,0701;0,0456;0,04832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40325;0;0,19941;0,06125;0,09187;0;0;0,30219;0;0,17049;0,06432;0,06976;0;0;0,40325;0,30219;0,42537;0,33041;0;0;0,25081;0,35595;0;0;0,75578;0,60676;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;31%;24%;18%;26%;0;0;0;0;;
AUT;2012;0,34274;0,10209;0,21058;-0,18916;0,0162;0,08099;0;0;0;0;0;0;0;0;0,29156;0,00681;0,17413;-0,22432;0,0162;0,08099;0;0,05118;0,07827;0,01944;0,01814;0;0;0;0,01296;0,09732;0,13413;0,21463;0;0;0;0;0,01701;0,01701;0,01701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02397;0,10039;-0,05677;0,06841;0,07645;0,00583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,11727;0,0701;0,43726;0,32077;0,36769;0,18563;0;0;0;0;0;0;0;0;0,02754;0;-0,04957;0,21446;0,06382;0,15777;0;0,3557;0,19941;0,34471;0,02547;0,0162;0,08099;0;0,16878;0,17049;0,33092;0,60364;0,50796;0,34923;0;0,55511;0,33927;0,56344;0,45904;0;0;0,21828;1,49872;0;0,41402;1,02248;2,13102;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;18%;15%;7%;48%;0;0;0;0;;
AUT;2013;0;0,21058;-0,18916;0,0162;0,08099;0;0;0;0;0;0;0;0;0;0;0,17413;-0,22432;0,0162;0,08099;0;0;0;0,01944;0,01814;0;0;0;0;0;0,13413;0,21463;0;0;0;0;0;0,01701;0,01701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,05677;0,06841;0,07645;0,00583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,43726;0,32077;0,36769;0,18563;0;0;0;0;0;0;0;0;0;0;-0,04957;0,21446;0,06382;0,15777;0;0;0;0,34471;0,02547;0,0162;0,08099;0;0;0;0,33092;0,60364;0,50796;0,34923;0;0;0,34471;0,33092;0,11861;0,34876;0;0;0,09392;1,31135;0;0,38648;0,46737;1,79175;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;5%;15%;4%;58%;0;0;0;0;;
AUT;2014;0,10107;-0,18916;0,05588;0,04038;0,01364;-0,05146;0;0;0;0;0;0;0;0;0,031;-0,22432;0,02085;0,08099;0,02325;0;0;0,03906;0,01814;0,03503;-0,04061;-0,00961;-0,05146;0;-0,04619;0,21463;0,0558;0,18911;0;0;0;0,031;0,01701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,12184;0,06841;0,01104;0,00273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,08092;0,32077;0,31499;0,10812;0,00899;-0,01736;0;0;0;0;0;0;0;0;0;0,21446;0,06382;0,15777;0;0;0;0,05488;0,02547;0,11168;0,22949;0,01364;-0,05146;0;0,04092;0,60364;0,38985;0,26862;0,00899;-0,01736;0;0,08035;0,64456;-0,02965;0,41335;0;0;0,20402;0,65459;0;0,43605;0,3837;1,29466;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;-2%;25%;12%;39%;0;0;0;0;;
BEL;1978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
BEL;1979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
