Country;Year;GDP_scale;esi_con;esi_ind;ggfl;gdptr;gdp;gdpv;r_sh;r_lo;pfce;gfcf;popt;fbgsd;NE;itv;fddv;ipv;cpv;utr;totmk;neer;hfce;pfce_new;yrg;oco;sspg;cgv;igv;ggdeficit;CPI;CC;IC;SMC;BC;rec_index;EPL;PMR;imf_dir_ut;imf_dir_at;imf_dir_at1;imf_dir_at2;imf_dir_at3;imf_dir_at4;imf_dir_at5;imf_ind_ut;imf_ind_at;imf_ind_at1;imf_ind_at2;imf_ind_at3;imf_ind_at4;imf_ind_at5;imf_tnyc_ut;imf_tnyc_at;imf_tnyc_at1;imf_tnyc_at2;imf_tnyc_at3;imf_tnyc_at4;imf_tnyc_at5;imf_toth_ut;imf_toth_at;imf_toth_at1;imf_toth_at2;imf_toth_at3;imf_toth_at4;imf_toth_at5;imf_con_ut;imf_con_at;imf_con_at1;imf_con_at2;imf_con_at3;imf_con_at4;imf_con_at5;imf_tra_ut;imf_tra_at;imf_tra_at1;imf_tra_at2;imf_tra_at3;imf_tra_at4;imf_tra_at5;imf_snyc_ut;imf_snyc_at;imf_snyc_at1;imf_snyc_at2;imf_snyc_at3;imf_snyc_at4;imf_snyc_at5;imf_soth_ut;imf_soth_at;imf_soth_at1;imf_soth_at2;imf_soth_at3;imf_soth_at4;imf_soth_at5;IMF_TAX_UT;IMF_TAX_ATT;IMF_TAX_ATT1;IMF_TAX_ATT2;IMF_TAX_ATT3;IMF_TAX_ATT4;IMF_TAX_ATT5;IMF_SPND_UT;IMF_SPND_ATT;IMF_SPND_ATT1;IMF_SPND_ATT2;IMF_SPND_ATT3;IMF_SPND_ATT4;IMF_SPND_ATT5;IMF_TAX_TOT;IMF_SPND_TOT;IMF_plan;IMF_DB;IMF_IB;IMF_CB;IMF_TRB;IMF_NYC;IMF_EB;IMF_TB;debti;debta;debt_new;sfa_a_value;netint;deficit;primary_def;dis;receipts;cap_transf_paid;gov_cons_fixedcap;captrans_gdp;govconscap_gdp;oecd_exp_resid;currentdisb;currentdisb_gdp;igaa;cgaa;cost of debt
FRA;1988;6090,121254;99,902;101,087;3,89388E+11;9,25244E+11;9,28433E+11;1,33961E+12;7,942;9,08;784,1968384;284,0816345;56117980;-7473616073;-18470671826;2,94125E+11;1,35808E+12;2,33673E+11;7,34377E+11;8,425;1196,53;74,136;8,56365E+11;5,22276E+11;4,40601E+11;72093000000;1,51491E+11;3,286E+11;60452000000;-2,534162401;66,54096311;0;0;0;0;0;2,701885;5,662424246;0;0;-0,15935;0;0;0;0;0;0;-0,00466;0;0;0;0;0;0;-0,02982;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,19383;0;0;0;0;0;0;-0,00466;0;0;0;0;-0,19383;-0,00466;0;0;0;1;0;0;1;0;33,48;NA;33,48238302;NA;1,793107162;2,533979537;0,740872375;50,22003231;47,68605277;9232000000;29690000000;0,994363621;3,197861343;-2,203497721;4,23324E+11;45,5955357;42504000000;1,9974E+11;5,347769517
FRA;1989;6573,562219;100,196;101,445;4,18386E+11;9,81639E+11;1,00213E+12;1,39977E+12;9,399;8,798;812,9316406;302,7518005;56423410;-8227805590;-11539680983;3,1607E+11;1,41131E+12;2,52844E+11;7,59564E+11;7,839;1534,61;74,026;8,83899E+11;5,6011E+11;4,70964E+11;73474000000;1,6034E+11;3,33489E+11;63226000000;-1,752761185;68,86876682;0;0;0;0;0;2,701885;5,374588739;0;-0,15935;0;0;0;0;0;0;-0,00466;0;0;0;0;0;0;-0,02982;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,19383;0;0;0;0;0;0;-0,00466;0;0;0;0;0;-0,19383;-0,00466;0;0;0;1;0;0;1;0;34,27;NA;34,27498036;NA;1,904031086;1,752754364;-0,151276722;48,97613799;47,22338363;9884000000;31524000000;0,986296132;3,145689929;-2,159393797;4,43486E+11;44,25420136;45643000000;2,09672E+11;5,686665387
FRA;1990;6945,926705;99,956;100,368;4,36915E+11;1,03434E+12;1,0589E+12;1,44063E+12;10,321;9,933;828,4555054;311,6126404;56708830;-10984141896;-15524100143;3,30711E+11;1,45615E+12;2,63502E+11;7,79176E+11;7,613;1228,28;79,446;9,06751E+11;5,89861E+11;4,99644E+11;77303000000;1,70449E+11;3,44021E+11;67209000000;-2,401171707;71,19657053;0;0;1;0;1;2,701885;5,372467541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,41;NA;35,41379542;NA;2,125576499;2,400502268;0,274925769;49,58869708;47,18819481;13121000000;32736000000;1,239116415;3,091510933;-1,852394519;4,69577E+11;44,34574871;48616000000;2,21825E+11;6,201539656
FRA;1991;7202,06873;98,818;98,994;4,63929E+11;1,08685E+12;1,09795E+12;1,45605E+12;9,615;9,037;831,6539917;305,6509399;56975600;-5317967277;-14927659974;3,28874E+11;1,47098E+12;2,59528E+11;7,84935E+11;7,801;1461,29;78,966;9,12831E+11;6,11266E+11;5,22438E+11;83671000000;1,81427E+11;3,56114E+11;69346000000;-2,824814247;73,48691774;0;0;0;0;0;2,983135;5,370346319;0;0;0;0;0;0;0;0,02879;0;0;0;0;0;0;0,05759;0;-0,05759;0;0;0;0;0;0;0;0;0;0;0;0,08749;0;0;0;0;0;0;0,01728;0;0;0;0;0;0;0,05471;0;0;0;0;0;0;0,05936;0;0;0;0;0;0;0,08638;0;-0,05759;0;0;0;0;0,21884;0;0;0;0;0;0;0,02879;0,21884;1;0;0;1;0;0;1;0;36,30;NA;36,29529164;NA;2,239777553;2,825687472;0,585909919;50,71341434;47,88772687;10606000000;35214000000;0,965983553;3,207254841;-2,241271288;5,00197E+11;45,55742743;51990000000;2,35099E+11;6,324590535
FRA;1992;7454,271734;98,845;98,996;5,32282E+11;1,13229E+12;1,1364E+12;1,4775E+12;10,345;8,588;840,5961914;295,4267273;57239850;8051196404;-6371254286;3,23727E+11;1,48387E+12;2,52878E+11;7,92736E+11;8,655;1595,9;82,338;9,23456E+11;6,32128E+11;5,38413E+11;87940000000;1,92382E+11;3,6737E+11;70849000000;-4,556508627;75,22544555;0;0;1;0;1;2,983135;5,368225098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,05759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,05759;0;0;0;0;0;0;0;0;0;0;0;0;-0,05759;0;0;0;0;1;0;0;1;0;40,01;NA;40,01439075;NA;2,411696681;4,557079667;2,145382987;52,04954174;47,49246207;11911000000;36580000000;1,04813778;3,218947191;-2,170809411;5,30598E+11;46,6912778;53413000000;2,50276E+11;6,644654366
FRA;1993;7531,771085;98,583;97,862;6,23425E+11;1,17229E+12;1,14821E+12;1,46879E+12;8,587;6,775;834,5928345;271,2778625;57467090;21108315168;-10074283606;3,05948E+11;1,47886E+12;2,37461E+11;7,93873E+11;9,656;2157,71;85,748;9,23279E+11;6,40967E+11;5,5344E+11;92363950000;2,03121E+11;3,80411E+11;68487000000;-6,299886841;76,80970127;0;0;1;0;1;2,983135;5,080389613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,30;NA;46,29903762;NA;2,651082717;6,299151573;3,648068856;54,61601361;48,31686203;16414000000;38114000000;1,429528072;3,319424451;-1,889896379;5,61277E+11;48,88273594;52240000000;2,65791E+11;6,625323207
FRA;1994;7776,07571;99,664;100,481;6,92573E+11;1,20449E+12;1,18546E+12;1,5027E+12;5,847;7,216;843,5427856;272,6299744;57658770;19353831521;5111117732;3,11023E+11;1,49758E+12;2,42341E+11;8,05931E+11;10,257;1872,34;88,357;9,39018E+11;6,58807E+11;5,74412E+11;93771990000;2,09251E+11;3,81632E+11;68682000000;-5,373354081;78,0854128;0;0;1;1;0;2,983135;5,078268392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49,61;NA;49,61457249;NA;2,776360326;5,372561291;2,596200965;54,04325343;48,67069214;15101000000;39470000000;1,273856766;3,329522982;-2,055666216;5,74915E+11;48,49740829;52766000000;2,71892E+11;5,99658323
FRA;1995;8038,024923;100,132;100,582;8,15706E+11;1,24258E+12;1,22539E+12;1,53596E+12;6,578;7,535;850,6655273;272,2279358;57844250;23104876123;17421290323;3,15399E+11;1,51853E+12;2,49115E+11;8,21714E+11;9,654;1961,23;91,939;9,55526E+11;6,76279E+11;5,98199E+11;97056540000;2,1575E+11;3,81777E+11;66284000000;-5,122691651;79,47386163;0;0;1;1;1;2,983135;5,07614717;0,16564;0;0;0;0;0;0;0,22376;0;0,50668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,14275;0;0;0;0;0;0;-0,52211;0;0;0;0;0;0;0,26106;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3894;0;0,50668;0;0;0;0;-0,1183;0;0;0;0;0;0;0,89608;-0,1183;1;0;1;0;0;0;0;1;55,81;55,80;55,79742148;NA;2,864089397;5,123253863;2,259164466;54,17057055;49,04731669;19699000000;40554000000;1,607571147;3,309479684;-1,701908537;5,93322E+11;48,41907345;51175000000;2,80515E+11;5,77267777
FRA;1996;8260,93223;98,603;99,293;9,13817E+11;1,28404E+12;1,25937E+12;1,55702E+12;3,936;6,311;861,4177856;270,7784119;58025990;24844309146;11617228426;3,17584E+11;1,5454E+12;2,50967E+11;8,37639E+11;10,149;2606,58;92,285;9,74177E+11;6,98609E+11;6,30659E+11;1,02409E+11;2,22751E+11;3,90533E+11;66617000000;-3,898350843;81,0671363;0;0;0;0;1;2,983135;4,952597402;0,28552;0;0,10326;0;0;0;0;0,13063;0,50668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,10202;0;0,09206;0;0;0;0;0,05039;0;0,11819;0;0;0;0;0,24882;0;0;0;0;0;0;0;0;0;0;0;0;0;0,41615;0,50668;0,10326;0;0;0;0;0,40123;0;0,21025;0;0;0;0;1,02609;0,61148;1;0;1;0;0;0;0;1;59,68;59,69;59,67671472;18,77;3,052821469;3,899909524;0,847088055;54,26542675;50,36551722;12991000000;41751000000;1,031546701;3,315226411;-2,28367971;6,17174E+11;49,00652786;51938000000;2,92013E+11;5,471259044
FRA;1997;8525,280278;99,452;100,336;9,78017E+11;1,32119E+12;1,29967E+12;1,59255E+12;3,463;5,582;863,0454712;269,8329163;58207490;40603550817;36276080917;3,19957E+11;1,55627E+12;2,57011E+11;8,42374E+11;10,293;3381,71;89,44;9,80318E+11;7,07697E+11;6,49801E+11;1,03472E+11;2,30971E+11;3,94456E+11;62946000000;-3,626241911;82,05777341;0;0;0;0;0;2,983135;4,700476204;0,29052;0,10326;0;-0,09684;-0,19368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,09206;0;0;0;0;0;0;0,11819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,29052;0,10326;0;-0,09684;-0,19368;0;0;0;0,21025;0;0;0;0;0;0,10326;0,21025;1;0;0;0;1;0;1;0;61,10;61,10;61,09688176;-4,45;2,984497078;3,62578507;0,641287992;53,91065664;50,28487157;15203000000;42920000000;1,169757937;3,302375233;-2,132617295;6,35079E+11;48,86461231;49659000000;3,00581E+11;5,001108208
FRA;1998;8915,511065;100,296;101,216;1,04671E+12;1,36274E+12;1,35916E+12;1,64969E+12;3,557;4,64;892,7894897;287,4116821;58397790;37264224263;40502624388;3,40583E+11;1,60919E+12;2,77088E+11;8,76507E+11;9,865;4504,96;92,561;1,01978E+12;7,36551E+11;6,75977E+11;1,0698E+11;2,36244E+11;3,91769E+11;63495000000;-2,405999172;82,54621253;0;0;0;0;0;2,983135;4,478571426;0;0;-0,09684;-0,19368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,09684;-0,19368;0;0;0;0;0;0;0;0;0;0;-0,29052;0;0;0;0;0;1;0;1;0;61,04;61,04;61,04023032;2,56;2,857472873;2,405750848;-0,451722025;52,32589022;49,92013937;13876000000;43722000000;1,020924013;3,216837683;-2,19591367;6,4698E+11;47,6014282;50215000000;3,037E+11;4,676953701
FRA;1999;9228,842045;100,625;100,594;1,03683E+12;1,39761E+12;1,40693E+12;1,70427E+12;2,964;4,609;920,7229004;300,1204834;58677410;31382694959;32615515844;3,66842E+11;1,67166E+12;3,00161E+11;9,06887E+11;9,567;6990,49;92,789;1,05549E+12;7,62604E+11;7,06526E+11;1,09341E+11;2,4271E+11;3,97716E+11;66681000000;-1,579718477;82,98649569;0;0;0;0;0;2,983135;4,212380954;0;-0,09684;-0,19368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,09684;-0,19368;0;0;0;0;0;0;0;0;0;0;0;-0,29052;0;0;0;0;0;1;0;1;0;60,22;60,22;60,19206638;-3,65;2,631745393;1,579743691;-1,052001703;52,09508452;50,51534083;16560000000;44886000000;1,177032597;3,190355384;-2,013322786;6,67026E+11;47,41010538;53245000000;3,14933E+11;4,311493222
FRA;2000;9750,477418;101,225;101,77;1,07078E+12;1,45364E+12;1,48645E+12;1,77312E+12;4,392;5,394;959,9526367;322,7488098;59062390;13156770964;34134517120;3,92031E+11;1,73899E+12;3,1891E+11;9,41481E+11;8,156;7104,98;88,915;1,09427E+12;8,09518E+11;7,35032E+11;1,16352E+11;2,48287E+11;4,05355E+11;73121000000;-1,317480627;84,39677768;0;0;1;0;0;2,983135;4,04654762;0;-0,19368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,19368;0;0;0;0;0;0;0;0;0;0;0;0;-0,19368;0;0;0;0;0;1;0;1;0;58,65;58,66;58,61430294;3,68;2,554574105;1,317556566;-1,23701754;51,09619199;49,77863543;12358000000;45597000000;0,831376379;3,067508394;-2,236132016;6,92705E+11;46,60127645;58229000000;3,28008E+11;4,244037892
FRA;2001;10139,33594;100,358;100,445;1,09923E+12;1,51726E+12;1,54573E+12;1,8073E+12;4,262;4,939;985,3146973;329,4871826;59476230;15478073165;31518639662;4,00955E+11;1,77578E+12;3,27768E+11;9,64953E+11;7,405;5849,68;90,064;1,12211E+12;8,45974E+11;7,65292E+11;1,22135E+11;2,59564E+11;4,09507E+11;73187000000;-1,435520703;85,77266254;0;0;1;0;1;2,983135;4,038452378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58,16;58,16;58,09809346;4,91;2,580789583;1,435705732;-1,145083852;51,1811528;49,74544706;14029000000;47157000000;0,907596001;3,050787983;-2,143191982;7,20351E+11;46,60258655;59251000000;3,38575E+11;4,403003113
FRA;2002;1595,4471;100,003;100,006;1,19329E+12;1,57965E+12;1,59545E+12;1,82772E+12;3,319;4,861;996,3386841;322,1968079;59893870;22030888488;27991209294;3,97409E+11;1,79973E+12;3,23948E+11;9,84516E+11;7,54;4117,33;92,288;1,14541E+12;8,7062E+11;7,78352E+11;1,29638E+11;2,72455E+11;4,17022E+11;73461000000;-3,085398444;87,41684496;0;0;1;0;1;2,983135;3,516880944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,08;60,08;60,01534255;10,27;2,602350073;3,087088646;0,484738574;52,28504384;49,19795519;15683000000;48311000000;0,982984644;3,028054017;-2,045069373;7,60924E+11;47,69346473;59871000000;3,58755E+11;4,47923489
FRA;2003;1638,3377;99,14;99,991;1,28952E+12;1,63696E+12;1,63834E+12;1,84246E+12;2,333;4,13;1010,750305;325,9798584;60303630;15733970312;12130374834;4,05146E+11;1,83033E+12;3,28472E+11;9,99464E+11;8,138;5072,16;97,566;1,1627E+12;8,99015E+11;7,92634E+11;1,32808E+11;2,83526E+11;4,25014E+11;76674000000;-3,857299994;89,26053068;0;0;0;0;0;3,046627;3,366809513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,21;64,21;64,14899373;30,4;2,490891003;3,857026897;1,366135893;52,7505203;48,8934934;14289000000;50206000000;0,872164512;3,06444758;-2,192283068;7,91758E+11;48,32691087;63648000000;3,75334E+11;4,150423704
FRA;2004;1708,1816;100,035;100,455;1,37327E+12;1,69056E+12;1,70818E+12;1,89031E+12;2,106;4,099;1027,083374;338,3771973;60734340;8271404425;19427118677;4,17776E+11;1,87088E+12;3,3858E+11;1,01846E+12;8,493;5819,44;99,338;1,18592E+12;9,35775E+11;8,30135E+11;1,34786E+11;2,96592E+11;4,34122E+11;79196000000;-3,49423621;91,16613122;0;0;0;0;0;3,046627;3,031000011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65,74;65,74;65,67841193;13,48;2,500021951;3,493767506;0,993745555;52,59692634;49,10315883;15548000000;52521000000;0,910207673;3,074673091;-2,164465417;8,22113E+11;48,12796251;67610000000;3,90649E+11;3,897211484
FRA;2005;1769,8978;99,934;100,079;1,4503E+12;1,75022E+12;1,7699E+12;1,92123E+12;2,185;3,41;1053,290161;357,8209229;61181500;-12616343935;7413540966;4,29834E+11;1,91381E+12;3,48895E+11;1,04367E+12;8,51;7459,27;98,643;1,21572E+12;9,76389E+11;8,71199E+11;1,41924E+11;3,09861E+11;4,39803E+11;80939000000;-3,169064338;92,74839881;1;0;0;0;0;3,046627;3,020130962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67,21;67,21;67,15094657;10,22;2,424370804;3,168362693;0,743991888;52,92786877;49,75950608;17440000000;54949000000;0,98536763;3,104642539;-2,11927491;8,57145E+11;48,42906749;70884000000;4,05265E+11;3,691275006
FRA;2006;1854,7405;100,313;100,695;1,42857E+12;1,81478E+12;1,85474E+12;1,97044E+12;3,079;3,798;1082,608643;382,6087036;61597480;-23767059819;8576052436;4,46999E+11;1,96187E+12;3,66979E+11;1,06845E+12;8,466;9256,69;98,732;1,24255E+12;1,02127E+12;9,22952E+11;1,48689E+11;3,25079E+11;4,46051E+11;80020000000;-2,339949982;94,31002814;0;0;0;0;0;3,046627;2,885635708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,45;64,45;64,43216223;-39,91;2,363727245;2,340217765;-0,02350948;52,45633626;50,1161185;18960000000;57888000000;1,02224543;3,121083515;-2,098838085;8,92362E+11;48,11249876;72654000000;4,18493E+11;3,520020738
FRA;2007;1946,1667;100,906;101,042;1,47588E+12;1,88877E+12;1,94617E+12;2,01595E+12;4,278;4,304;1113,375122;412,6436768;61965050;-40908208038;-3938849857;4,71507E+11;2,01989E+12;3,89867E+11;1,09424E+12;7,673;9660,73;100,23;1,27356E+12;1,06812E+12;9,6057E+11;1,56358E+11;3,39335E+11;4,53947E+11;81640000000;-2,543034983;95,7134307;0;0;0;0;0;3,046627;2,775057148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,40;64,41;64,39427035;9,24;2,461030769;2,542400743;0,081369974;52,20048247;49,65808172;20298000000;60764000000;1,042973349;3,122240248;-2,079266899;9,29049E+11;47,73738036;76617000000;4,33253E+11;3,819568804
FRA;2008;1994,2918;99,31;99,978;1,63183E+12;1,96113E+12;1,99429E+12;2,01779E+12;4,634;4,234;1116,768311;417,987793;62300290;-59664686946;-14995970629;4,74951E+11;2,03279E+12;3,94886E+11;1,09885E+12;7,07;5741,21;102,248;1,27919E+12;1,1022E+12;9,89344E+11;1,64093E+11;3,50946E+11;4,58945E+11;80065000000;-3,185732399;98,40672533;0;0;1;1;1;3,046627;2,769367859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68,06;68,06;68,65746424;41,75;2,635894675;3,185344398;0,549449723;53,02523237;49,83988797;24814000000;64410000000;1,244251217;3,229717938;-1,985466721;9,6241E+11;48,25823383;78641000000;4,47256E+11;4,093368339
FRA;2009;1939,3024;98,718;98,331;1,81121E+12;1,98268E+12;1,9393E+12;1,96017E+12;1,228;3,648;1112,588867;373,1979675;62615470;-47533558651;-44178170170;4,31976E+11;2,00435E+12;3,48245E+11;1,10224E+12;8,756;7375,38;103,456;1,28191E+12;1,09013E+12;9,57674E+11;1,76706E+11;3,7135E+11;4,70196E+11;83731000000;-7,161234885;98,49340607;0;0;0;1;0;3,0049605;2,678421429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79,00;79,00;82,9234607;34,49;2,220868792;7,181763142;4,96089435;56,75857844;49,5768153;25399000000;65861000000;1,309697755;3,396118109;-2,086420354;1,01211E+12;52,18938521;82439000000;4,63934E+11;3,234708442
FRA;2010;1997,1135;99,655;100,086;1,93943E+12;2,02311E+12;1,99711E+12;1,99705E+12;0,811;3,118;1125,199951;376,6000061;62917790;-58062246078;-41278200000;4,40349E+11;2,03833E+12;3,57483E+11;1,1221E+12;8,885;7854,95;100;1,30552E+12;1,12202E+12;9,88161E+11;1,83087E+11;3,82872E+11;4,75966E+11;82866000000;-6,79956347;100;0;0;0;1;0;3,0049605;2,672927371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,23204;0;0;0;0;0;0;0,12376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3558;0;0;0;0;0;0,3558;1;0;0;1;0;0;1;0;81,70;81,70;85,11964837;-34,82;2,272455292;6,818517526;4,546062234;56,48201048;49,66349295;23162000000;68006000000;1,159773844;3,405214576;-2,245440732;1,04226E+12;52,18847101;82936000000;4,76183E+11;2,740425053
FRA;2011;2058,1233;99,304;100,661;2,07812E+12;2,06264E+12;2,05812E+12;2,03888E+12;1,391;3,32;1130,852051;391,2830505;63223160;-82062868368;-18208646005;4,49761E+11;2,05709E+12;3,70527E+11;1,12638E+12;8,774;6748,87;100,408;1,31172E+12;1,14678E+12;1,04134E+12;1,83505E+11;3,94304E+11;4,81052E+11;79234000000;-5,099840228;102,1174868;NA;NA;NA;NA;0;3,0049605;2,519733335;0,55079;0;0,54679;0;0;0;0;0,05508;0;0,06009;0;0;0;0;0,05007;0;0;0;0;0;0;0,00501;0;0,00501;0;0;0;0;0,47568;0,23204;0,38556;0;0;0;0;0,06009;0,12376;0,19027;0,10515;0,05508;0,15022;0,25036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,66095;0;0,61189;0;0;0;0;0,53577;0,3558;0,57583;0,10515;0,05508;0,15022;0,25036;1,27284;2,02821;1;0;0;1;0;0;1;0;85,21;85,21;87,79265026;16,98;2,474470214;5,135592068;2,661121853;55,98650395;50,85091188;24041000000;70925000000;1,168102999;3,44610063;-2,27799763;1,06408E+12;51,70146998;81591000000;4,86142E+11;2,907049385
FRA;2012;2086,3856;99,102;99,617;2,33289E+12;2,10777E+12;2,08639E+12;2,04325E+12;0,573;2,537;1125,456299;385,5907898;63514000;-57397386740;-20730251193;4,51108E+11;2,06398E+12;3,70424E+11;1,12419E+12;9,398;8075,79;98,142;1,30886E+12;1,16097E+12;1,07949E+12;1,89512E+11;4,08335E+11;4,88842E+11;80684000000;-4,814450406;104,1145837;NA;NA;NA;NA;1;3,0049605;2,515263102;0,33987;0,54679;0,22812;0,00996;0;0;0;0,00826;0,06009;0,0136;0;0;0;0;0,24294;0;0,14576;0;0;0;0;0;0,00501;0,05345;0;0;0;0;0,04859;0,38556;0,02429;0;0;0;0;0;0,19027;0,10816;0,05357;0,15022;0,31353;0;0,07288;0;0;0;0;0;0;0;0;0;0;0;0;0;0,59107;0,61189;0,44093;0,00996;0;0;0;0,12147;0,57583;0,13245;0,05357;0,15022;0,31353;0;1,65385;1,34707;1;1;0;0;0;0;0;1;89,58;89,53;90,68348756;13,3;2,438674956;4,815873932;2,377198976;56,81621509;52,00034116;24782000000;72987000000;1,187795775;3,498250755;-2,31045498;1,09557E+12;52,51033174;84537000000;4,97584E+11;2,777766645
